geneID	taxon	count	SampleID
CCE94500.1	Enterobacter cloacae	4.0	532_t1
AAA99505.1	Bacillus licheniformis	1.0	532_t1
APM87143.1	Escherichia coli	3.0	532_t1
ALH22601.1	Acinetobacter baumannii	3.0	532_t1
CAA79966.1	Enterobacter cloacae	2.0	532_t1
AAP93922.1	Serratia marcescens	1.0	532_t1
SBV31106.1	Escherichia coli	1.0	532_t1
AAM09852.1	Enterococcus faecium	5.0	532_t1
BAC11911.1	Enterococcus faecalis ATCC 29212	1.0	532_t1
ACX65640.1	Paenibacillus sp. Y412MC10	4.0	532_t1
ABW91179.1	Pseudomonas aeruginosa	5.0	532_t1
AHH86051.1	Brevibacillus brevis	1.0	532_t1
ABG86067.1	Clostridium perfringens SM101	1.0	532_t1
CAA37805.1	Escherichia coli K-12	2.0	532_t1
CAI99385.1	Escherichia coli	1.0	532_t1
BAG75524.1	Enterococcus faecium	1.0	532_t1
ACM47284	Enterococcus faecium	1.0	532_t1
AAC46344.1	Pseudomonas aeruginosa	1.0	532_t1
AAC05822.1	Mycolicibacterium smegmatis	1.0	532_t1
AAF42063.1	Neisseria meningitidis MC58	1.0	532_t1
AID67109.1	Citrobacter freundii	1.0	532_t1
QBQ69719.1	Escherichia coli	3.0	532_t1
CAH10847.1	Salmonella enterica subsp. enterica serovar Agona	1.0	532_t1
AAC14693.1	Enterococcus casseliflavus	1.0	532_t1
AJP77071	Pedobacter sp. ALS-14	1.0	532_t1
CAE50926.1	Enterococcus durans	1.0	532_t1
AAB08924.1	Enterococcus faecium	1.0	532_t1
ASK40551.1	Salmonella enterica subsp. enterica serovar Paratyphi B	1.0	532_t1
AAA26652.1	Staphylococcus haemolyticus	1.0	532_t1
AFA51699.1	Escherichia coli	1.0	532_t1
ABS43901.1	Campylobacter jejuni subsp. doylei 269.97	1.0	532_t1
ABX54688.1	Enterococcus faecalis	1.0	532_t1
ACI29346.1	Salmonella enterica subsp. enterica serovar Derby	1.0	532_t1
AAL19308.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1.0	532_t1
CCC86795.1	Staphylococcus aureus subsp. aureus LGA251	149.0	522_t2
AYV52072.1	Lactococcus lactis	3526.0	522_t2
AAC74000.1	Escherichia coli str. K-12 substr. MG1655	6962.0	522_t2
ABX00624.1	Streptomyces lincolnensis	1283.0	522_t2
AAC60781.1	Yersinia enterocolitica (type O:8)	4090.0	522_t2
AAV85982.1	Neisseria gonorrhoeae	13273.0	522_t2
NP_252896.1	Pseudomonas aeruginosa PAO1	1178.0	522_t2
BAD59497.1	Nocardia farcinica IFM 10152	16462.0	522_t2
APB03219.1	Paenibacillus sp. LC231	7245.0	522_t2
CAE18141.1	Staphylococcus sciuri	1051.0	522_t2
AAB41957.1	Pseudomonas aeruginosa	2190.0	522_t2
AAF01499.1	Streptococcus pyogenes	2518.0	522_t2
ABS43151.1	Campylobacter jejuni subsp. doylei 269.97	9116.0	522_t2
AAD51348.1	Stenotrophomonas maltophilia	1121.0	522_t2
CDO61513.1	Enterococcus faecium	6756.0	522_t2
AKA86814	Enterococcus faecalis	5112.0	522_t2
BAA15935.1	Escherichia coli str. K-12 substr. W3110	1138.0	522_t2
AAP43109.1	Escherichia coli	274.0	522_t2
CBI75871.1	Bartonella clarridgeiae 73	825.0	522_t2
AAF36805.1	Paenibacillus popilliae ATCC 14706	110.0	522_t2
ABD30512.1	Staphylococcus aureus subsp. aureus NCTC 8325	1873.0	522_t2
AAC76539.1	Escherichia coli str. K-12 substr. MG1655	1309.0	522_t2
BAA34300.1	Pseudomonas aeruginosa PAO1	1728.0	522_t2
BAE85478.1	Desulfitobacterium hafniense Y51	2928.0	522_t2
AAA86871.1	Staphylococcus aureus	1241.0	522_t2
AAD23513.1	Prevotella intermedia	2101.0	522_t2
AEP40503.1	Enterococcus faecium	328.0	522_t2
AAF86641.1	Enterococcus gallinarum	934.0	522_t2
CAC14595.1	Stenotrophomonas maltophilia	1317.0	522_t2
AEX49906.1	Pseudomonas aeruginosa	186.0	522_t2
ACL82957.1	Enterococcus faecium	1155.0	522_t2
CDO61516.1	Enterococcus faecium	6976.0	522_t2
CAA10975.1	Butyrivibrio fibrisolvens	5044.0	522_t2
CAA45050.1	Streptomyces ambofaciens	705.0	522_t2
AHA41505.1	Rhodococcus hoagii	1217.0	522_t2
AAL19305.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	2844.0	522_t2
AAO47226.2	Streptomyces rishiriensis	10685.0	522_t2
A1A317	Bifidobacterium adolescentis ATCC 15703	8344.0	522_t2
CAA37477.1	Streptomyces rimosus	696.0	522_t2
CAA79727.1	Bacteroides fragilis	13928.0	522_t2
ALV80601.1	Pseudomonas aeruginosa	89.0	522_t2
CCP46065.1	Mycobacterium tuberculosis H37Rv	2613.0	522_t2
AAL27445.1	Enterococcus faecalis	660.0	522_t2
AEP40502.2	Enterococcus faecium	106.0	522_t2
AAA50325.1	Streptomyces antibioticus	884.0	522_t2
AAC75137.1	Escherichia coli str. K-12 substr. MG1655	505.0	522_t2
AAB05624.1	Enterococcus faecalis	719.0	522_t2
AAD51345.1	Stenotrophomonas maltophilia	1901.0	522_t2
AAN28721.1	uncultured bacterium	963.0	522_t2
AAC73564.1	Escherichia coli str. K-12 substr. MG1655	1296.0	522_t2
AAA99504.1	Bacillus licheniformis	7616.0	522_t2
AEY83581	Staphylococcus aureus	4717.0	522_t2
NP_388442.1	Bacillus subtilis subsp. subtilis str. 168	2910.0	522_t2
AAK64581.1	Vibrio cholerae MO10	64.0	522_t2
AAK76137.1	Streptococcus pneumoniae TIGR4	3055.0	522_t2
AAF74725.1	Bacteroides fragilis	1707.0	522_t2
NP_862226.1	Corynebacterium striatum	3645.0	522_t2
AAC75089.1	Escherichia coli str. K-12 substr. MG1655	7524.0	522_t2
AAF67494.2	Streptomyces niveus	6319.0	522_t2
CBY88983.1	Staphylococcus aureus subsp. aureus ST398	711.0	522_t2
AAC73788.1	Escherichia coli str. K-12 substr. MG1655	2061.0	522_t2
CBH51824.1	Campylobacter fetus subsp. fetus	289.0	522_t2
AAF86220.1	Enterococcus faecium	804.0	522_t2
AET10445.1	Streptococcus australis	2198.0	522_t2
ACJ59254.1	Acinetobacter baumannii AB307-0294	27.0	522_t2
ABA71731.1	Enterococcus faecalis	737.0	522_t2
AAG07763.1	Pseudomonas aeruginosa PAO1	1811.0	522_t2
ABG77965.1	Enterobacter cloacae	82.0	522_t2
ACB05808.1	Acinetobacter baumannii	426.0	522_t2
AAA27471.1	Bacteroides fragilis	2400.0	522_t2
WP_000192137.1	Bacillales	2951.0	522_t2
AAG03548.1	Pseudomonas aeruginosa PAO1	246.0	522_t2
AAA23033.2	Campylobacter jejuni	1297.0	522_t2
BAM10414.1	Pseudomonas aeruginosa	457.0	522_t2
AAA26793	Streptomyces antibioticus	2923.0	522_t2
AAG05882.1	Pseudomonas aeruginosa PAO1	4176.0	522_t2
CAB51471.1	Acidaminococcus fermentans	129.0	522_t2
ADP36409.1	Bifidobacterium bifidum PRL2010	817.0	522_t2
ANZ79241.1	uncultured bacterium	1095.0	522_t2
AAC76298.1	Escherichia coli str. K-12 substr. MG1655	1500.0	522_t2
ACH87088.1	Escherichia coli	862.0	522_t2
CAJ77857.1	Acinetobacter baumannii AYE	195.0	522_t2
AAA27459.1	Transposon Tn4551	575.0	522_t2
CBL58181.1	Staphylococcus aureus	33.0	522_t2
AAP43110.2	Escherichia coli	2427.0	522_t2
AAA88675.1	Bacteroides fragilis	2009.0	522_t2
CAJ77856.1	Acinetobacter baumannii AYE	760.0	522_t2
APB03216.1	Paenibacillus sp. LC231	3381.0	522_t2
EGP45231.1	Achromobacter insuavis AXX-A	499.0	522_t2
ANZ79476.1	Helcococcus kunzii	122.0	522_t2
BAE78116.1	Escherichia coli str. K-12 substr. W3110	84.0	522_t2
ADM92605.1	Acinetobacter baumannii	364.0	522_t2
ACX92987.1	Enterococcus faecium	379.0	522_t2
AAA26832.1	Streptomyces fradiae	994.0	522_t2
AAA65955.1	Enterococcus faecium	213.0	522_t2
AAC75314.1	Escherichia coli str. K-12 substr. MG1655	814.0	522_t2
AUI09862.1	uncultured bacterium	1033.0	522_t2
CAA53189	Staphylococcus aureus	5035.0	522_t2
AAK76136.1	Streptococcus pneumoniae TIGR4	2674.0	522_t2
ABA71733.1	Enterococcus faecalis	1331.0	522_t2
AAG06942.1	Pseudomonas aeruginosa PAO1	1125.0	522_t2
APB03214.1	Paenibacillus sp. LC231	1758.0	522_t2
AAB41958.1	Pseudomonas aeruginosa	33.0	522_t2
AAL14440.1	Acinetobacter baumannii	1515.0	522_t2
CAH35802.1	Burkholderia pseudomallei K96243	846.0	522_t2
AAM09850.1	Enterococcus faecium	392.0	522_t2
AAB51421.1	Clostridium perfringens	114.0	522_t2
CAA78046.1	Rhodococcus fascians	39.0	522_t2
CBH51823.1	Campylobacter fetus subsp. fetus	641.0	522_t2
APB03217.1	Paenibacillus sp. LC231	32.0	522_t2
AAC76093.1	Escherichia coli str. K-12 substr. MG1655	1115.0	522_t2
SIP52035.1	Pseudomonas aeruginosa	665.0	522_t2
AAR84672.1	Paenibacillus popilliae ATCC 14706	1818.0	522_t2
CAA11473.1	Pseudomonas aeruginosa	262.0	522_t2
AAF63432	Yersinia enterocolitica	521.0	522_t2
AAC75271.1	Escherichia coli str. K-12 substr. MG1655	646.0	522_t2
CAH14033.1	Legionella pneumophila str. Paris	483.0	522_t2
AVI44920.1	Staphylococcus aureus	1668.0	522_t2
AAA65954.1	Enterococcus faecium	600.0	522_t2
ABU39979.1	Bacillus clausii	435.0	522_t2
BAE78083.1	Escherichia coli str. K-12 substr. W3110	52.0	522_t2
AAC75429.1	Escherichia coli str. K-12 substr. MG1655	405.0	522_t2
AAA20117.1	Clostridium perfringens	1024.0	522_t2
AAA25550.1	Plasmid pAZ1	724.0	522_t2
ABA71728.1	Enterococcus faecalis	769.0	522_t2
BAE77781.1	Escherichia coli str. K-12 substr. W3110	93.0	522_t2
AAD01868.1	Enterococcus faecalis	56.0	522_t2
AAB58161.1	Burkholderia cepacia	2125.0	522_t2
BAA03674.1	Micromonospora griseorubida	132.0	522_t2
AAA65953.1	Enterococcus faecium	1134.0	522_t2
AAB58160.1	Burkholderia cepacia	76.0	522_t2
ACT97415.1	mixed culture bacterium AX_gF3SD01_15	2664.0	522_t2
AAK37619.1	Vibrio harveyi	764.0	522_t2
ATL63235.1	Brevibacillus brevis Vm4	10.0	522_t2
ABA71727.1	Enterococcus faecalis	1246.0	522_t2
BAA16547.1	Escherichia coli str. K-12 substr. W3110	223.0	522_t2
EGE18576.1	Moraxella catarrhalis BC1	25.0	522_t2
AAF42062.1	Neisseria meningitidis MC58	447.0	522_t2
APB03220.1	Paenibacillus sp. LC231	251.0	522_t2
CAB13167.1	Bacillus subtilis subsp. subtilis str. 168	118.0	522_t2
CAI47810.1	Pseudomonas aeruginosa	176.0	522_t2
AAB36568.1	Streptomyces venezuelae ATCC 10712	234.0	522_t2
ALF06101.1	Clostridium botulinum	9.0	522_t2
SOX29786.1	Brachyspira hyodysenteriae	142.0	522_t2
CAH35803.1	Burkholderia pseudomallei K96243	37.0	522_t2
AAB95639.1	Staphylococcus aureus	698.0	522_t2
AAA21532.1	Bacteroides fragilis	474.0	522_t2
ABX54691.1	Enterococcus faecalis	445.0	522_t2
AAK01167.1	Enterococcus faecium	431.0	522_t2
AAC73565.1	Escherichia coli str. K-12 substr. MG1655	78.0	522_t2
ACJ41547.2	Acinetobacter baumannii AB0057	127.0	522_t2
BAE06009.1	Pseudomonas aeruginosa	51.0	522_t2
BAE06008.1	Pseudomonas aeruginosa	800.0	522_t2
AAC61671.1	Staphylococcus cohnii	112.0	522_t2
APB03222.1	Paenibacillus sp. LC231	40.0	522_t2
AHB37625.1	Staphylococcus cohnii	650.0	522_t2
NP_249116.1	Pseudomonas aeruginosa PAO1	94.0	522_t2
AAL20862.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	16.0	522_t2
CDF47262.1	Clostridioides difficile	34.0	522_t2
CAX16467.1	uncultured bacterium	33.0	522_t2
ABX54687.1	Enterococcus faecalis	325.0	522_t2
AEP40504.1	Enterococcus faecium	578.0	522_t2
CAE00499.1	Clostridioides difficile	471.0	522_t2
NP_418574.1	Escherichia coli str. K-12 substr. MG1655	29.0	522_t2
ABA71726.1	Enterococcus faecalis	408.0	522_t2
ADO96486.1	Haemophilus influenzae R2846	71.0	522_t2
CAQ49384.1	Staphylococcus aureus subsp. aureus ST398	458.0	522_t2
AAB05622.1	Enterococcus faecalis	1178.0	522_t2
AAD12162.1	Streptomyces fradiae	103.0	522_t2
ABA71730.1	Enterococcus faecalis	322.0	522_t2
AAG05914	Pseudomonas aeruginosa PAO1	666.0	522_t2
BAE06006.1	Pseudomonas aeruginosa	180.0	522_t2
ABX54688.1	Enterococcus faecalis	25.0	522_t2
AAL73129.1	Streptococcus pyogenes	893.0	522_t2
AHA41500.1	Rhodococcus hoagii	209.0	522_t2
AEA37904.1	Streptococcus agalactiae	786.0	522_t2
AAA22081.1	Agrobacterium fabrum str. C58	497.0	522_t2
AAX14802.1	Acinetobacter baumannii	1410.0	522_t2
BAA16344.1	Escherichia coli str. K-12 substr. W3110	1590.0	522_t2
AQX82857.1	Macrococcus caseolyticus	176.0	522_t2
AAR84673.1	Paenibacillus popilliae ATCC 14706	90.0	522_t2
ABO40886.1	Yersinia ruckeri	119.0	522_t2
AAC32027.1	Streptomyces thermotolerans	1366.0	522_t2
AAF36803.1	Paenibacillus popilliae ATCC 14706	69.0	522_t2
AAL27446.1	Enterococcus faecalis	99.0	522_t2
AAL27443.1	Enterococcus faecalis	34.0	522_t2
AAD51346.1	Stenotrophomonas maltophilia	62.0	522_t2
AHA41499.1	Rhodococcus hoagii	847.0	522_t2
BAA15934.1	Escherichia coli str. K-12 substr. W3110	286.0	522_t2
AGT57825	synthetic construct	150.0	522_t2
AAG07064.1	Pseudomonas aeruginosa PAO1	310.0	522_t2
CAD55718.1	Bacteroides coprosuis DSM 18011	419.0	522_t2
BAB41874.1	Staphylococcus aureus subsp. aureus N315	69.0	522_t2
AAA65956.1	Enterococcus faecium	140.0	522_t2
BAD63613.1	Bacillus clausii KSM-K16	79.0	522_t2
CAB60001.1	Saccharopolyspora erythraea NRRL 2338	203.0	522_t2
AAD37403.1	Escherichia coli	260.0	522_t2
AAD51347.1	Stenotrophomonas maltophilia	237.0	522_t2
AAR96051.1	Streptomyces rimosus	348.0	522_t2
BAL43360.1	Photobacterium damselae subsp. damselae	348.0	522_t2
ACL82958.1	Enterococcus faecium	222.0	522_t2
AAF36802.1	Paenibacillus popilliae ATCC 14706	113.0	522_t2
KTE89608.1	Desulfitobacterium hafniense	132.0	522_t2
AAF40763.1	Neisseria meningitidis MC58	242.0	522_t2
AAO43110.1	Enterococcus faecalis ATCC 29212	99.0	522_t2
CAE53424.1	Pasteurella multocida	211.0	522_t2
ANZ79240.1	uncultured bacterium	604.0	522_t2
ABQ47844.1	Staphylococcus aureus subsp. aureus JH9	136.0	522_t2
AAF61331.1	Enterococcus gallinarum	89.0	522_t2
AAC75136.1	Escherichia coli str. K-12 substr. MG1655	202.0	522_t2
CBL58195.1	Staphylococcus aureus	88.0	522_t2
AAA26652.1	Staphylococcus haemolyticus	206.0	522_t2
AAM09851.1	Enterococcus faecium	472.0	522_t2
AAL19304.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	168.0	522_t2
AAL59753.1	Vibrio cholerae	29.0	522_t2
ACM47284	Enterococcus faecium	46.0	522_t2
AAK84316.1	Enterococcus faecium	81.0	522_t2
AAF86642.1	Enterococcus gallinarum	131.0	522_t2
ACX92986.2	Enterococcus faecium	214.0	522_t2
ABS43901.1	Campylobacter jejuni subsp. doylei 269.97	14.0	522_t2
AVK94777.1	Escherichia coli	34.0	522_t2
AAA74437.1	Pseudomonas aeruginosa	751.0	522_t2
ABV18113.1	Escherichia coli O139:H28 str. E24377A	79.0	522_t2
AAG05881.1	Pseudomonas aeruginosa PAO1	176.0	522_t2
BAA11237.1	Escherichia coli	15.0	522_t2
CAA11707.1	Streptomyces ambofaciens	1.0	522_t2
AAM92461.1	Salmonella enterica subsp. enterica serovar Typhi	190.0	522_t2
BAG33043.1	Porphyromonas gingivalis ATCC 33277	211.0	522_t2
ADM92606.1	Acinetobacter baumannii	87.0	522_t2
AFK13828.1	Enterobacter cloacae	14.0	522_t2
AET10444.1	Streptococcus australis	437.0	522_t2
AAG03816.1	Pseudomonas aeruginosa PAO1	236.0	522_t2
AMP42147.1	uncultured bacterium IN-02	192.0	522_t2
ABA71732.1	Enterococcus faecalis	263.0	522_t2
AAA65958.1	Enterococcus faecium	138.0	522_t2
AAC45805.1	Rhodococcus rhodochrous	65.0	522_t2
AFN20670.1	Pseudomonas aeruginosa	6.0	522_t2
AVX52225.1	Klebsiella pneumoniae	12.0	522_t2
AAN28945	Chlamydia trachomatis	334.0	522_t2
AAA25655.1	Proteus mirabilis	6.0	522_t2
AEO25219.1	Listeria monocytogenes FSL R2-561	372.0	522_t2
CBJ02047.1	Escherichia coli ETEC H10407	106.0	522_t2
AAL27444.1	Enterococcus faecalis	53.0	522_t2
CAA09666.1	Klebsiella pneumoniae	130.0	522_t2
ABH10964.1	Staphylococcus haemolyticus	324.0	522_t2
ABX54692.1	Enterococcus faecalis	307.0	522_t2
CAA79966.1	Enterobacter cloacae	98.0	522_t2
ASU10319.1	Aeromonas veronii	22.0	522_t2
CBY77552.1	Pasteurella multocida	30.0	522_t2
EGP45230	Achromobacter insuavis AXX-A	61.0	522_t2
AGN74946	Staphylococcus sciuri subsp. sciuri	442.0	522_t2
AAC76296.1	Escherichia coli str. K-12 substr. MG1655	29.0	522_t2
AAC60780.1	Yersinia enterocolitica (type O:8)	62.0	522_t2
BAE77778.1	Escherichia coli str. K-12 substr. W3110	27.0	522_t2
AAC36915.1	Clostridium perfringens	46.0	522_t2
AAB05626.1	Enterococcus faecalis	206.0	522_t2
AHH83938.1	Enterococcus faecium	47.0	522_t2
ACI32877.1	Escherichia coli	3.0	522_t2
KIX81495.1	Bacillus subtilis	19.0	522_t2
AAO04716.1	Staphylococcus epidermidis ATCC 12228	408.0	522_t2
CAC14594.1	Stenotrophomonas maltophilia	6.0	522_t2
BAH45481.1	Brevibacillus brevis NBRC 100599	47.0	522_t2
AAF86219.1	Enterococcus faecium	114.0	522_t2
CAL84423.1	Clostridium botulinum A str. ATCC 3502	97.0	522_t2
AAC74149.2	Escherichia coli str. K-12 substr. MG1655	30.0	522_t2
ABA71729.1	Enterococcus faecalis	167.0	522_t2
AAU10334.1	Streptococcus oralis	64.0	522_t2
BAQ22139.1	Serratia marcescens	73.0	522_t2
CAI99385.1	Escherichia coli	5.0	522_t2
ABO11759.2	Acinetobacter baumannii ATCC 17978	37.0	522_t2
CWV56762.1	Listeria monocytogenes	33.0	522_t2
ACL82959.1	Enterococcus faecium	72.0	522_t2
CAA30695.1	Plasmid R387	33.0	522_t2
ACL82960.1	Enterococcus faecium	220.0	522_t2
ACN32294.1	Escherichia coli	49.0	522_t2
AAU95768.1	Staphylococcus aureus	31.0	522_t2
AAM09849.1	Enterococcus faecium	216.0	522_t2
AEP40501.1	Enterococcus faecium	87.0	522_t2
AAM77075.1	uncultured bacterium	24.0	522_t2
AAD51344.1	Stenotrophomonas maltophilia	130.0	522_t2
CAJ77855.1	Acinetobacter baumannii AYE	95.0	522_t2
AAG07065.1	Pseudomonas aeruginosa PAO1	35.0	522_t2
AAA65959.1	Enterococcus faecium	66.0	522_t2
BAA07072.1	Photobacterium damselae subsp. piscicida	54.0	522_t2
BAE83690.1	Desulfitobacterium hafniense Y51	157.0	522_t2
BAE77933.1	Escherichia coli str. K-12 substr. W3110	71.0	522_t2
CAC41008.1	Klebsiella pneumoniae	75.0	522_t2
AID93387.1	Klebsiella oxytoca KONIH1	114.0	522_t2
AAA85213.1	Listeria monocytogenes	39.0	522_t2
AAW38464.1	Staphylococcus aureus subsp. aureus COL	14.0	522_t2
ACT97371.1	uncultured organism	93.0	522_t2
QBQ69719.1	Escherichia coli	39.0	522_t2
SBZ31568.1	Klebsiella pneumoniae	34.0	522_t2
AAA24786.1	Enterococcus gallinarum	84.0	522_t2
CAA64891.1	Neisseria gonorrhoeae	26.0	522_t2
AAC76297.1	Escherichia coli str. K-12 substr. MG1655	67.0	522_t2
AAA22289.1	Bacillus pumilus	48.0	522_t2
AAG57600.1	Escherichia coli O157:H7 str. EDL933	9.0	522_t2
ABX54690.1	Enterococcus faecalis	41.0	522_t2
AGC51118.1	Staphylococcus aureus	66.0	522_t2
AAY32951.1	Streptococcus agalactiae	35.0	522_t2
ACS83559.1	Clostridium perfringens	40.0	522_t2
BAD12078.1	Acinetobacter pittii	23.0	522_t2
ANW35663.1	Arcobacter butzleri	46.0	522_t2
AAV85981.1	Neisseria gonorrhoeae	42.0	522_t2
BAJ42218.1	Escherichia coli DH1	29.0	522_t2
BAA11236.1	Escherichia coli	119.0	522_t2
AML99881.1	Salmonella enterica subsp. enterica serovar Typhimurium	48.0	522_t2
AAL19306.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	6.0	522_t2
AAZ42322.1	Vibrio cholerae	33.0	522_t2
AAO82019.1	Enterococcus faecalis V583	28.0	522_t2
CAA37805.1	Escherichia coli K-12	19.0	522_t2
AVM85875.1	Escherichia coli	50.0	522_t2
AAC43969.1	Burkholderia cepacia	22.0	522_t2
BAE15963.1	Staphylococcus aureus	24.0	522_t2
CAA36304.1	Staphylococcus epidermidis	57.0	522_t2
EHL92831.1	Klebsiella sp. 4_1_44FAA	52.0	522_t2
CAA42594.1	Streptomyces lividans 1326	18.0	522_t2
AUR80098.1	Klebsiella pneumoniae	101.0	522_t2
AHE40557.1	Exiguobacterium sp. S3-2	73.0	522_t2
AAB05623.1	Enterococcus faecalis	57.0	522_t2
BAI83385.1	Macrococcus caseolyticus	162.0	522_t2
ACL82961.1	Enterococcus faecium	33.0	522_t2
AAU89132.1	Aeromonas caviae	28.0	522_t2
AAA73865.1	Clostridium butyricum	22.0	522_t2
AAA25293.1	Listeria monocytogenes	122.0	522_t2
CBL80435.1	Staphylococcus aureus	64.0	522_t2
CAA77936.1	Escherichia coli	88.0	522_t2
CAB12108.2	Bacillus subtilis subsp. subtilis str. 168	1.0	522_t2
AIA08936.1	Streptomyces sp. WAC4747	12.0	522_t2
ACJ63260.1	Escherichia coli	70.0	522_t2
AAL68645.1	Vibrio cholerae	46.0	522_t2
CAL48457.1	Escherichia coli	67.0	522_t2
AAC75135.2	Escherichia coli str. K-12 substr. MG1655	42.0	522_t2
WP_001572373.1	Enterobacteriales	74.0	522_t2
CAC14596.1	Stenotrophomonas maltophilia	36.0	522_t2
BAB38260.1	Escherichia coli O157:H7 str. Sakai	83.0	522_t2
BAE78082.1	Escherichia coli str. K-12 substr. W3110	49.0	522_t2
ALC79293.1	Brachyspira pilosicoli	16.0	522_t2
AAD22403.1	Enterococcus gallinarum	104.0	522_t2
AAC75733.1	Escherichia coli str. K-12 substr. MG1655	48.0	522_t2
AAA23018.1	Campylobacter coli	97.0	522_t2
AAK07612.2	Bacteroides coprosuis DSM 18011	57.0	522_t2
BAJ09383.1	Staphylococcus aureus	18.0	522_t2
BAL40892.1	Chryseobacterium indologenes NBRC 14944	64.0	522_t2
BAH63251.1	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	6.0	522_t2
AFQ93498.1	Enterobacter cloacae	36.0	522_t2
CAB13166.1	Bacillus subtilis subsp. subtilis str. 168	61.0	522_t2
CAL64019.1	Staphylococcus warneri	56.0	522_t2
ABA28305.2	Streptomyces lividans	16.0	522_t2
ACJ63262.1	Escherichia coli	45.0	522_t2
AAL19308.1	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	7.0	522_t2
CAG27800.1	uncultured bacterium	4.0	522_t2
EOD99669.1	Enterococcus faecalis EnGen0074	8.0	522_t2
ADD80743.1	Aeromonas allosaccharophila	32.0	522_t2
AAA23215.1	Clostridium perfringens	34.0	522_t2
AAB05625.1	Enterococcus faecalis	72.0	522_t2
AAG08375.1	Pseudomonas aeruginosa PAO1	9.0	522_t2
EIM09515.1	Bacillus atrophaeus C89	15.0	522_t2
BAB35162.1	Escherichia coli O157:H7 str. Sakai	13.0	522_t2
CAM12479.1	uncultured bacterium	17.0	522_t2
AAL27442.1	Enterococcus faecalis	39.0	522_t2
AGV10830.1	Campylobacter coli CVM N29710	16.0	522_t2
ACJ41739.1	Acinetobacter baumannii AB0057	45.0	522_t2
AAC75731.1	Escherichia coli str. K-12 substr. MG1655	12.0	522_t2
AAB41956.1	Pseudomonas aeruginosa	35.0	522_t2
BAE78084.1	Escherichia coli str. K-12 substr. W3110	33.0	522_t2
BAH63252.1	Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044	3.0	522_t2
AAB23649.1	Vibrio anguillarum	3.0	522_t2
AGZ55247.1	Bacillus amyloliquefaciens CC178	30.0	522_t2
AJD73064.1	Streptococcus pneumoniae	33.0	522_t2
WP_011461306.1	Desulfitobacterium hafniense	26.0	522_t2
ALH22601.1	Acinetobacter baumannii	4.0	522_t2
CAA41211.1	Pseudomonas aeruginosa	20.0	522_t2
ANK04027.1	Escherichia coli O25b:H4	20.0	522_t2
CAA27626.1	Escherichia coli	24.0	522_t2
AAG05915.1	Pseudomonas aeruginosa PAO1	34.0	522_t2
AAD08227.1	Helicobacter pylori 26695	3.0	522_t2
OPG86592.1	Bifidobacterium breve	2.0	522_t2
CAA52904.1	Streptococcus pyogenes	4.0	522_t2
BAE06007.1	Pseudomonas aeruginosa	74.0	522_t2
AAG08359.1	Pseudomonas aeruginosa PAO1	8.0	522_t2
CAB14620.1	Bacillus subtilis subsp. subtilis str. 168	25.0	522_t2
AAC37034.1	Bacteroides thetaiotaomicron	24.0	522_t2
CCE94500.1	Enterobacter cloacae	2.0	522_t2
AAP15294.1	Pasteurella multocida	75.0	522_t2
AAL79549.2	Capnocytophaga ochracea	6.0	522_t2
ADG84870.1	Klebsiella pneumoniae	5.0	522_t2
AAG04750.1	Pseudomonas aeruginosa PAO1	8.0	522_t2
AAB53445.1	Campylobacter coli	13.0	522_t2
CAP69659.1	Salmonella enterica subsp. enterica serovar Bredeney	31.0	522_t2
CAA63714.1	Salmonella enterica subsp. enterica serovar Typhimurium	2.0	522_t2
AAF42063.1	Neisseria meningitidis MC58	33.0	522_t2
ACJ47200.1	Escherichia coli	2.0	522_t2
CAA23899.1	Escherichia coli	1.0	522_t2
AAG05661.1	Pseudomonas aeruginosa PAO1	9.0	522_t2
AAX14803.1	Acinetobacter baumannii	69.0	522_t2
AAU93796.1	Aeromicrobium erythreum	23.0	522_t2
AAK99679.1	Streptococcus pneumoniae R6	8.0	522_t2
AFH35853.1	Escherichia coli	16.0	522_t2
AJP77054	Chryseobacterium sp. Stok-1	3.0	522_t2
ATC67679.1	Staphylococcus aureus subsp. aureus str. Newman	1.0	522_t2
AAG03380.1	Corynebacterium striatum	6.0	522_t2
AAA98096.1	Plasmid pGT633	7.0	522_t2
BAA15221.2	Escherichia coli str. K-12 substr. W3110	15.0	522_t2
AAG05883.1	Pseudomonas aeruginosa PAO1	11.0	522_t2
AAA65957.1	Enterococcus faecium	3.0	522_t2
AEP40500.1	Enterococcus faecium	15.0	522_t2
BAB36671.1	Escherichia coli O157:H7 str. Sakai	14.0	522_t2
AAD52985.1	Stenotrophomonas maltophilia	3.0	522_t2
CAA40897.1	Escherichia coli	6.0	522_t2
